image_path,group_id,entity_name,entity_value,entity_number,entity_unit,unit_encoded,extracted_text
output_images/61k-8lGRY+L.jpg,810266,item_weight,300 gram,300.0,gram,11,Weight- 300 gm
output_images/614K8DupGXL.jpg,299791,item_weight,23 gram,23.0,gram,11,
output_images/41RnqudEi2S.jpg,957185,item_weight,340 gram,340.0,gram,11,
output_images/71uyOFt5hjL.jpg,704724,maximum_weight_recommendation,6 kilogram,6.0,kilogram,14,"Ultra Smooth Heavy Duty
6 Kg Metal Flywheel"
output_images/61Xz8H1JoqL.jpg,365637,item_weight,4 gram,4.0,gram,11,"4 gm Protein

High Fiber"
output_images/51fOF7gEXkL.jpg,375816,item_weight,270.0 gram,270.0,gram,11,
output_images/61IR4jKPPNL.jpg,275506,item_weight,3.5 gram,3.5,gram,11,
output_images/81q7nfwaksL.jpg,308856,item_weight,20.0 kilogram,20.0,kilogram,14,
output_images/81fXfLPlfPL.jpg,308856,item_weight,85.0 gram,85.0,gram,11,"Minimally Processed
Every 100 grams of food has

855 grams of

‘animal source Ingredients"
output_images/81oUyqAZoyL.jpg,308856,item_weight,0.04 gram,0.04,gram,11,"Nutrition Naturally Range

Medium and Maxi Adult
ne"
output_images/71giOQ02alL.jpg,308856,item_weight,1.5 milligram,1.5,milligram,19,
output_images/41wySqX0K3L.jpg,308856,item_weight,1.5 milligram,1.5,milligram,19,
output_images/61sPWTj3DEL.jpg,934747,item_weight,3.142 gram,3.142,gram,11,
output_images/61dnpyTTH+L.jpg,124643,wattage,104.0 horsepower,104.0,horsepower,12,"Best
Air Purifier
For Allergies"
output_images/71vdZo70NyL.jpg,120219,maximum_weight_recommendation,28.0 gram,28.0,gram,11,
output_images/71lZV4aC5oL.jpg,641642,voltage,12.0 volt,12.0,volt,28,Easy to connect
output_images/71fqDYlsKjL.jpg,866516,item_weight,600.0 gram,600.0,gram,11,
output_images/61uQzqa19mL.jpg,483370,item_weight,3.79 kilogram,3.79,kilogram,14,
output_images/61lKZWTL22L.jpg,523149,item_weight,5.0 gram,5.0,gram,11,ese
output_images/61jSNTP5DLL.jpg,299791,item_weight,4.9 gram,4.9,gram,11,
output_images/91Tv48aQqEL.jpg,396159,item_weight,60.0 gram,60.0,gram,11,"de Freche
Maschinenwdschban
bis 60 Grad

on"
output_images/81eywysUkPL.jpg,731432,item_weight,850.0 gram,850.0,gram,11,
output_images/71yNfSInOdL.jpg,881883,item_weight,961.0 gram,961.0,gram,11,
output_images/61OLonZm7-L.jpg,630869,item_weight,11.13 gram,11.13,gram,11,
output_images/5150+zAZOVL.jpg,916768,item_volume,180.0 millilitre,180.0,millilitre,20,
output_images/61zYiAdL+9L.jpg,916768,item_volume,180.0 millilitre,180.0,millilitre,20,
output_images/51ZVx+IZe+L.jpg,916768,item_volume,180.0 millilitre,180.0,millilitre,20,
output_images/61jHsZUiX1L.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,
output_images/81RYrqKrKwL.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,
output_images/81y820Yjt8L.jpg,459516,item_weight,"[1000.0, 2000.0] milligram",,,0,
output_images/61iVqOp7RDL.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,[gM
output_images/6191NcV-KfL.jpg,675317,item_weight,5.0 ounce,5.0,ounce,22,
output_images/91NrXoYPmgL.jpg,397856,item_weight,80.0 milligram,80.0,milligram,19,"ire
<2 Ge
& nu itecdic, OS

your vitamins should too!"
output_images/81B1WHF3IbL.jpg,281678,item_weight,75.0 gram,75.0,gram,11,
output_images/810uuwNb8bL.jpg,281678,item_weight,75.0 gram,75.0,gram,11,
output_images/91fdf+K0MpL.jpg,281678,item_weight,75.0 gram,75.0,gram,11,
output_images/61NM5GERBhL.jpg,599772,item_weight,20.0 gram,20.0,gram,11,
output_images/919-Ep9kYdL.jpg,192132,item_weight,6.0 gram,6.0,gram,11,
output_images/61ngCIxNfCL.jpg,297918,item_weight,13.0 gram,13.0,gram,11,
output_images/71TYr28dfnL.jpg,297918,item_weight,45.0 gram,45.0,gram,11,
output_images/71Tdcv63iKL.jpg,297918,item_weight,100.0 gram,100.0,gram,11,
output_images/81Cp6aKASGL.jpg,658003,item_weight,0.0 gram,0.0,gram,11,
output_images/51dmRpn82IL.jpg,523149,item_weight,4.2 gram,4.2,gram,11,"| ae

Te O"
output_images/61jpcWQ-YHL.jpg,523149,item_weight,10.0 gram,10.0,gram,11,
output_images/51tBIMq2oXS.jpg,654649,item_weight,7.0 ton,7.0,ton,27,
output_images/71xoDWQUaRL.jpg,752266,wattage,20.0 watt,20.0,watt,29,
output_images/81wEJFOLpCL.jpg,558374,item_weight,240.0 gram,240.0,gram,11,
output_images/51u4yMdloEL.jpg,299791,item_weight,10.0 gram,10.0,gram,11,"ALA £

length 600mm/24inch

length: 43mev/1.69inch

width: 21mm/0.83inch
weight : 10.09"
output_images/51y-trkTfzL.jpg,145452,item_weight,20.0 ounce,20.0,ounce,22,
output_images/71v6YGo34qL.jpg,120219,maximum_weight_recommendation,4.0 ton,4.0,ton,27,
output_images/91be8fUivVL.jpg,489118,item_weight,280.0 gram,280.0,gram,11,
output_images/A1IWqW-4VrL.jpg,489118,item_weight,280.0 gram,280.0,gram,11,
output_images/917KXdGMfQL.jpg,489118,item_weight,280.0 gram,280.0,gram,11,
output_images/61fuO0sdKSL.jpg,641642,voltage,220.0 volt,220.0,volt,28,
output_images/91i7wPozkmL.jpg,308856,item_weight,350.0 gram,350.0,gram,11,
output_images/81tTMZGyv4L.jpg,308856,item_weight,350.0 gram,350.0,gram,11,MEGA BOX. 320
output_images/71oxU4MP58L.jpg,308856,item_weight,350.0 gram,350.0,gram,11,"PROBIERE VERSCHIEDENE GROGEN
KSRICHTUNGEN.

‘UND GESCHMACK"
output_images/61dO56j6QAL.jpg,152057,item_weight,100.0 gram,100.0,gram,11,MONOPRIX
output_images/61IrumKjEuL.jpg,459516,item_volume,60.0 millilitre,60.0,millilitre,20,
output_images/61yb7ucIyyL.jpg,318770,wattage,60.0 watt,60.0,watt,29,
output_images/51pIZbWWxpL.jpg,318770,wattage,60.0 watt,60.0,watt,29,
output_images/71ZkZ0T7JqL.jpg,804621,item_weight,"[15.0, 35.0] kilogram",,,0,"SIZE CHART

GROGE,

Messung"
output_images/71ckRruWRtL.jpg,752266,voltage,"[220.0, 250.0] volt",,,0,"Pendant Light Fitting E27

WF (CY"
output_images/81GGsYvYPcL.jpg,483370,item_weight,200.0 pound,200.0,pound,25,
output_images/61ugQLCWG1L.jpg,675317,item_weight,37.0 gram,37.0,gram,11,"Bomm

‘nzlgewicb 378
‘Materia: Krank» Messingmuter"
output_images/71aPacv0nZL.jpg,639508,item_weight,0.72 pound,0.72,pound,25,
output_images/71R4JhX-8OL.jpg,107694,item_weight,180.0 pound,180.0,pound,25,Size For Fully Inflated
output_images/71GfeUPs73L.jpg,804621,item_weight,1850.0 gram,1850.0,gram,11,1850g
output_images/71UbOltMq7L.jpg,709627,item_weight,357.0 gram,357.0,gram,11,"Product Dimensions

ea aber 00
emuyvotage: 78"
output_images/71PqHdm6oWL.jpg,639090,item_weight,100.0 gram,100.0,gram,11,
output_images/51vN6Rt3foL.jpg,917343,item_weight,26.0 gram,26.0,gram,11,
output_images/61fOKMwLYXL.jpg,844474,item_weight,0.0 ton,0.0,ton,27,
output_images/41pxPUM3ZDL.jpg,483370,item_weight,120.0 gram,120.0,gram,11,"120g

30cm]"
output_images/51+z+dCP7BL.jpg,299791,item_weight,6.0 gram,6.0,gram,11,
output_images/61pJPINIqOL.jpg,750220,item_weight,200 gram,200.0,gram,11,"Dry Fruit Box-WW

Eee ae
459 Namkeen Pista 459
Badam 559 KishMish 55g

‘Tota Net Weight : 200 9"
output_images/715axvpLOwL.jpg,150913,item_weight,8.9 kilogram,8.9,kilogram,14,
output_images/715axvpLOwL.jpg,150913,maximum_weight_recommendation,8.9 kilogram,8.9,kilogram,14,
output_images/71N2HElu+fL.jpg,519155,item_weight,1.3 kilogram,1.3,kilogram,14,
output_images/71QODHv-guL.jpg,965518,item_weight,1.15 kilogram,1.15,kilogram,14,"SPECIFICATIONS

Fated tage ‘Bois
faletlnptPover 4001
letra lund speed :0-2800rm

Wei 18K

Chuck apacty ‘me

Oring capecy onda
Ste am

Prlecindass Cassi"
output_images/51cQpHH1J+L.jpg,459516,item_weight,15.0 milligram,15.0,milligram,19,
output_images/51vmhqIsmSL.jpg,459516,item_weight,15.0 milligram,15.0,milligram,19,
output_images/51utYj7igvL.jpg,459516,item_weight,15.0 milligram,15.0,milligram,19,
output_images/51agMMNqYvL.jpg,459516,item_weight,15.0 milligram,15.0,milligram,19,
output_images/91J6qXEa8mL.jpg,523149,item_weight,3.0 gram,3.0,gram,11,
output_images/71J8+lHwFmL.jpg,611510,maximum_weight_recommendation,350 pound,350.0,pound,25,
output_images/81agOI2kTuL.jpg,558832,item_weight,32.0 ounce,32.0,ounce,22,"=f ""

4
ma
=

«aq"
output_images/711hd0e8EvL.jpg,917343,item_weight,8.0 kilogram,8.0,kilogram,14,
output_images/71W-6OquNYL.jpg,881883,item_weight,1.0 milligram,1.0,milligram,19,
output_images/71lVOX3rIFL.jpg,767202,item_weight,47.0 gram,47.0,gram,11,
output_images/61pSPOYa-NL.jpg,993359,item_weight,100 gram,100.0,gram,11,
output_images/71hdHi+t8NS.jpg,375816,item_weight,454 gram,454.0,gram,11,
output_images/71WxnvGq-OL.jpg,375816,item_weight,454 gram,454.0,gram,11,454g@
output_images/61-dy-e02mS.jpg,375816,item_weight,454 gram,454.0,gram,11,"Lil
TAYLORS"
output_images/61jq9TwIwLL.jpg,299791,item_weight,10.89 gram,10.89,gram,11,"=
S
s"
output_images/61GaaJe+b4L.jpg,630869,item_weight,19.9 gram,19.9,gram,11,SIZE & DETAIL
output_images/71+XKpvxeDL.jpg,459516,item_weight,907.2 gram,907.2,gram,11,
output_images/61RxXzphaDL.jpg,730429,item_weight,10.0 kilogram,10.0,kilogram,14,
output_images/81LlYQLv5gL.jpg,507619,item_weight,350.0 gram,350.0,gram,11,"ENS Face paper +
GID High-quakty B corrugated paper

| | AZ"
output_images/51OE4hw2W3L.jpg,281678,item_weight,2 gram,2.0,gram,11,
output_images/71+330ZYUoL.jpg,120219,maximum_weight_recommendation,15.0 kilogram,15.0,kilogram,14,
output_images/81ZtoQ91HoL.jpg,884560,item_weight,5.0 kilogram,5.0,kilogram,14,"aay

Gemise

Kraftbouillon Sig"
output_images/71KYYhVmaAL.jpg,884560,item_weight,850.0 gram,850.0,gram,11,"aus 850g frischem
Gemise je Liter"
output_images/61+GAag1LxL.jpg,375816,item_weight,57.0 gram,57.0,gram,11,
output_images/610iJhPt-7L.jpg,375816,item_weight,57.0 gram,57.0,gram,11,
output_images/61lRoPbcGlL.jpg,375816,item_weight,57.0 gram,57.0,gram,11,"FORTE

Gusto ricco jiu)
E DECISO. _
a

o00000000"
output_images/61lqbOZxFBL.jpg,308856,item_weight,86.0 gram,86.0,gram,11,o
output_images/71JlMSiSH8L.jpg,731432,item_weight,70.0 ton,70.0,ton,27,
output_images/71D8QZRH0QL.jpg,731432,item_weight,8000.0 milligram,8000.0,milligram,19,"a fie
ToPcAPAK) = ®
Hemp Gummies
Gmaceinusa  f
organic ta

(© a000 mg Of Hemp’
Oil Concentrate"
output_images/612--W0GsGL.jpg,916768,item_volume,473.0 millilitre,473.0,millilitre,20,
output_images/610qOgtyN6L.jpg,308856,item_weight,1.02 kilogram,1.02,kilogram,14,VALUE
output_images/61v+JoFq7KL.jpg,308856,item_weight,1.02 kilogram,1.02,kilogram,14,
output_images/615eaWsToJL.jpg,308856,item_weight,1.02 kilogram,1.02,kilogram,14,
output_images/51TnaM58FBL.jpg,308856,item_weight,"[5.0, 15.0] pound",,,0,"Fedoge asi

REGULAR

GREENIES™ Treat for your dog."
output_images/61fMyUWYH7L.jpg,299791,item_weight,31.0 gram,31.0,gram,11,gn uty ice
output_images/51uZhE-7xBL.jpg,299791,item_weight,4.2 gram,4.2,gram,11,
output_images/71EYYXLvvyL.jpg,639090,item_weight,218.0 gram,218.0,gram,11,
output_images/61sbp4V1N8L.jpg,675317,item_weight,78.8 gram,78.8,gram,11,
output_images/61HqZkjDUIL.jpg,459516,item_volume,2.0 fluid ounce,2.0,fluid,8,
output_images/412hLlSqyVL.jpg,459516,item_volume,2.0 fluid ounce,2.0,fluid,8,
output_images/71PGIS-0IbL.jpg,397856,item_weight,100.0 milligram,100.0,milligram,19,"SERINE ws) gl
wr:"
output_images/91THsJYwv6L.jpg,397856,item_weight,80.0 milligram,80.0,milligram,19,"4 Ufeable. &
@ vounave great taste,"
output_images/81OtNs3yhjL.jpg,459516,item_weight,120.0 milligram,120.0,milligram,19,{Divert of predicts RE Dera oer
output_images/71HHnEGaZtL.jpg,978900,item_weight,0.0 gram,0.0,gram,11,
output_images/71-ANu48KLL.jpg,501250,item_weight,680.0 gram,680.0,gram,11,"Compact and lightweight

1@"
output_images/6131ua-HEHL.jpg,569206,item_weight,73.3 kilogram,73.3,kilogram,14,
output_images/71avBh36yBL.jpg,124643,wattage,1.0 watt,1.0,watt,29,Fully sealed 'o HEPAT stondord
output_images/61aL4rSRcQS.jpg,507467,item_weight,291.5 gram,291.5,gram,11,
output_images/61vJ5gWB06L.jpg,752266,wattage,170.0 watt,170.0,watt,29,
output_images/5112egWjwyL.jpg,752266,wattage,24.0 watt,24.0,watt,29,
output_images/51tR8U9ovvL.jpg,449805,item_weight,750.0 gram,750.0,gram,11,"Dimensions & Features:

Dimensions

requ e230 em"
output_images/518-z4FB3rL.jpg,449805,item_weight,150.0 gram,150.0,gram,11,"rv
AON
wv

150gsm"
output_images/61404fU5cSL.jpg,449805,item_weight,750.0 gram,750.0,gram,11,
output_images/81SBdDya07L.jpg,487566,item_weight,430.0 gram,430.0,gram,11,
output_images/71zTFFoCWuL.jpg,281678,item_weight,34.0 gram,34.0,gram,11,"Sweet
Honeydew"
output_images/618+WBv+M8L.jpg,731432,item_weight,25.0 milligram,25.0,milligram,19,
output_images/51FeSmfrUXL.jpg,866516,item_weight,120.0 gram,120.0,gram,11,
output_images/81LvZ87bLlS.jpg,609802,item_weight,7.0 kilogram,7.0,kilogram,14,GROBENTABELLE
output_images/81mFaoFpS2L.jpg,178778,item_weight,0.31 ounce,0.31,ounce,22,
output_images/61dnQERBznL.jpg,179080,item_weight,10.5 kilogram,10.5,kilogram,14,
output_images/71WK-yfITdL.jpg,569206,item_weight,0.1 ounce,0.1,ounce,22,"9°%6.5"" platform and Large Led display
=o"
output_images/615mvpbN-CL.jpg,523149,item_weight,2.0 gram,2.0,gram,11,
output_images/91bd7WP4zfL.jpg,825239,item_weight,1.4 kilogram,1.4,kilogram,14,
output_images/51rVdHjkSTL.jpg,297918,item_weight,600.0 gram,600.0,gram,11,
output_images/61eXL2IBbRL.jpg,120219,maximum_weight_recommendation,1.7 ounce,1.7,ounce,22,= i
output_images/71MR4zRULUL.jpg,523149,item_weight,14.5 gram,14.5,gram,11,"EB)

oy

et wegh 59"
output_images/71VxxlBRjkL.jpg,752266,wattage,60.0 watt,60.0,watt,29,"£25 BASE
was wer ue
D@ a
vv
a

(
wu @
Specifications
ry
reer
knoe

— omenam Sete"
output_images/71XgcwuqaAL.jpg,709627,item_weight,100 gram,100.0,gram,11,
output_images/41yUr7snyfL.jpg,459516,item_weight,600 milligram,600.0,milligram,19,
output_images/51sc0Nfi9JL.jpg,459516,item_weight,600 milligram,600.0,milligram,19,
output_images/61-bbMc9fBL.jpg,347404,item_weight,5 kilogram,5.0,kilogram,14,"-4OOQNI / 104

H-10 neh"
output_images/71l6QtDbcdL.jpg,601746,item_weight,205 gram,205.0,gram,11,"‘STANDARD SOCCER BALL
SHOnERTION Lee"
output_images/61KGPDoS1uL.jpg,993359,item_weight,250 gram,250.0,gram,11,
output_images/51pP3wqncDL.jpg,993359,item_weight,250 gram,250.0,gram,11,"van

Sepa"
output_images/71MikVbr9gS.jpg,486636,item_weight,33.0 pound,33.0,pound,25,
output_images/51qngYeNiBL.jpg,411423,item_weight,100.0 gram,100.0,gram,11,"TRAD ORME TELE, nia]
NE NARUC WIE,
pesoivasabertaR! wl
json vaonaeito a
I CISEIRTIOHSS EZ)
Eo SAKES fe CE 8 AEST ee HT
TSAR ae 9 GH 4
[oe oo ces cr}
Pe |
Face mE ee aS |
EY E}"
output_images/91T30IfTM6L.jpg,281678,item_weight,0.87 ounce,0.87,ounce,22,
output_images/819gXORnWML.jpg,281678,item_weight,0.87 ounce,0.87,ounce,22,
output_images/81842gaOZOL.jpg,281678,item_weight,1.0 gram,1.0,gram,11,
output_images/71MUFKhjtuL.jpg,281678,item_weight,250 gram,250.0,gram,11,
output_images/81-UcnLeaOL.jpg,281678,item_weight,250 gram,250.0,gram,11,“THE SAME GREAT TASTE
output_images/71qh1Z4veKL.jpg,281678,item_weight,250 gram,250.0,gram,11,
output_images/61hwI8k1lzL.jpg,281678,item_weight,100 gram,100.0,gram,11,
output_images/81dI0xiPF5L.jpg,918474,maximum_weight_recommendation,117.4 gram,117.4,gram,11,"for Springs

SAA
<a,
— ine,

MEM 74, 6s 2am"
output_images/81VK53EyX6L.jpg,918474,maximum_weight_recommendation,150 kilogram,150.0,kilogram,14,@) Dativens2 Packages
output_images/71I9bXg0HzL.jpg,630390,item_weight,28.0 gram,28.0,gram,11,
output_images/512KI+4oXxL.jpg,318770,wattage,18.0 watt,18.0,watt,29,
output_images/61MTPSCR36L.jpg,731432,item_weight,1 kilogram,1.0,kilogram,14,"pureswcet

100% Natural

INULIN"
output_images/91Lk1vPehXL.jpg,273748,item_weight,501 gram,501.0,gram,11,"IT CAN ACCOMMODATE

97d Phone

soreonlitilin tAiantehionle"
output_images/61rdcq1hN6L.jpg,529606,item_weight,552 gram,552.0,gram,11,
output_images/61k0+UHzq8L.jpg,529606,item_weight,552 gram,552.0,gram,11,
output_images/61B-33riW4L.jpg,529606,item_weight,552 gram,552.0,gram,11,
output_images/6166X2i7c3L.jpg,529606,item_weight,347 gram,347.0,gram,11,
output_images/51TzMXyD2SL.jpg,524635,item_weight,40 gram,40.0,gram,11,
output_images/91WNFZ2F1JL.jpg,804621,item_weight,30.0 kilogram,30.0,kilogram,14,
output_images/91TbYRfW9GL.jpg,804621,item_weight,45.0 kilogram,45.0,kilogram,14,
output_images/91dtOB1S6-L.jpg,804621,item_weight,30.0 kilogram,30.0,kilogram,14,
output_images/51dFA8l2ATL.jpg,881883,item_weight,30.0 gram,30.0,gram,11,WE KANN MAN EINACH DEN VORKANG HANGEN
output_images/61wvR0lZysL.jpg,275506,item_weight,27.0 gram,27.0,gram,11,
output_images/61+6rJhi1-S.jpg,709627,item_weight,5.0 gram,5.0,gram,11,
output_images/51m41JsCtRL.jpg,299791,item_weight,2.95 gram,2.95,gram,11,"exes 298
sin iecktah ato"
output_images/6125P-dAJiL.jpg,299791,item_weight,2.95 gram,2.95,gram,11,
output_images/71cH-wGWWKL.jpg,844474,item_weight,1590.0 gram,1590.0,gram,11,
output_images/51QybQE8pVL.jpg,630869,item_weight,53.0 gram,53.0,gram,11,
output_images/71dlW4FhBfL.jpg,308856,item_weight,35 kilogram,35.0,kilogram,14,Feeding Recommendation
output_images/81JB24tmh+L.jpg,731432,item_weight,250 gram,250.0,gram,11,"Polien '
0)"
output_images/61PSxXRf8aL.jpg,731432,item_weight,100 gram,100.0,gram,11,"foe pee Hater

‘Ares 230, Bung Ne 817.204
‘ll ark Pampa

orany tm gnry ad seston:"
output_images/71QFzRayGcL.jpg,308856,item_weight,25 gram,25.0,gram,11,
output_images/51CKk+yRbML.jpg,299791,item_weight,5.0 gram,5.0,gram,11,_ 4
output_images/61r13ptQSWL.jpg,120219,item_weight,5.0 kilogram,5.0,kilogram,14,"Weigh 0. 5k
Sine 2. em ew
Material PU Leather & ood"
output_images/61r13ptQSWL.jpg,120219,maximum_weight_recommendation,5.0 kilogram,5.0,kilogram,14,"Weigh 0. 5k
Sine 2. em ew
Material PU Leather & ood"
output_images/61Lb9h1vWiL.jpg,459516,item_weight,100.0 gram,100.0,gram,11,
output_images/51E3zrZpNFL.jpg,459516,item_weight,100.0 gram,100.0,gram,11,"=
i

ff"
output_images/81DX1tTz4fL.jpg,192132,item_weight,2.0 pound,2.0,pound,25,"=

=,"
output_images/91mx5iksKEL.jpg,192132,item_weight,2.0 pound,2.0,pound,25,
output_images/81CPjMi1LGL.jpg,179080,voltage,48.0 volt,48.0,volt,28,"LARGE-CAPACITY
LITHIUM BATTERY"
output_images/71I6XWd0tGL.jpg,179080,wattage,500.0 watt,500.0,watt,29,"Aigh-speed Rear Geared Hub Motor

(aN (ee (a"
output_images/71I6XWd0tGL.jpg,179080,voltage,48.0 volt,48.0,volt,28,"Aigh-speed Rear Geared Hub Motor

(aN (ee (a"
output_images/911npopJ6uL.jpg,396159,item_weight,7.0 gram,7.0,gram,11,
output_images/61DsENM98QL.jpg,752266,voltage,265.0 volt,265.0,volt,28,Y
output_images/61N7KwZukDL.jpg,601746,item_weight,1.0 pound,1.0,pound,25,"HEAVIER FASTER
MORE POWERFUL"
output_images/61Z-GGcsfbL.jpg,396159,item_weight,50.0 gram,50.0,gram,11,"Liste der Parameter

aabvesergere"
output_images/71QAXFGJdPL.jpg,299791,item_weight,6.5 gram,6.5,gram,11,"~

+—H—+

j"
output_images/51Zh3ZZ3RvL.jpg,998545,item_weight,8.0 kilogram,8.0,kilogram,14,
output_images/81swi3ihxbL.jpg,998545,item_weight,8.0 kilogram,8.0,kilogram,14,
output_images/71+CDM-sWrL.jpg,998545,item_weight,4.0 kilogram,4.0,kilogram,14,
output_images/51KyDnGW7QL.jpg,630869,item_weight,13.5 gram,13.5,gram,11,
output_images/61CRkRaPzSL.jpg,639090,item_weight,14.0 gram,14.0,gram,11,
output_images/91Ue8lK5XvL.jpg,281678,item_volume,8.0 fluid ounce,8.0,fluid,8,"Heese sila

is cee Facts —

\
|"
output_images/91jyPIJHWYL.jpg,396159,item_weight,500.0 gram,500.0,gram,11,
output_images/61flfbi-3jL.jpg,449021,item_weight,14.0 ounce,14.0,ounce,22,
output_images/61MzXdjAv4L.jpg,449021,item_weight,14.0 ounce,14.0,ounce,22,
output_images/61KEGdyLIpL.jpg,449021,item_weight,14.0 ounce,14.0,ounce,22,
output_images/71uVduixFmL.jpg,630869,item_weight,14.8 gram,14.8,gram,11,weet
output_images/61fEUnTlyCL.jpg,375816,item_weight,10.0 gram,10.0,gram,11,"ora,

-
f inne, Camener

fa
AM

Mgt BB

A

5"
output_images/71nuwC-uS+L.jpg,675317,item_weight,5.0 ton,5.0,ton,27,
output_images/61VhPXT6y3L.jpg,675317,item_weight,165.0 gram,165.0,gram,11,ty senrace Pann ABS
output_images/819QgPkBNzL.jpg,483370,item_weight,6.28 pound,6.28,pound,25,
output_images/618YGgyoRhL.jpg,308856,item_weight,200.0 gram,200.0,gram,11,
output_images/81FJ7RS4w8L.jpg,993359,item_weight,500.0 gram,500.0,gram,11,
output_images/618tCLiTdLL.jpg,237000,item_weight,2.0 gram,2.0,gram,11,"Please measure your couch
before purchasing"
output_images/51D9yM6OsUL.jpg,523149,item_weight,3.1 gram,3.1,gram,11,"thickness:1.0mm,

Weight: 3.19,"
output_images/71wUt+QtlPS.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,
output_images/81gRcV+qh-S.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,"aie “|

TRIPHALA
TMUETTEN/HBLETS"
output_images/817IvEn2gsS.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,
output_images/81vZtYNee2L.jpg,459516,item_weight,1000.0 milligram,1000.0,milligram,19,TRIPHALA 120 TABLETS 1000 mg
output_images/41iYjZU-LOL.jpg,411423,item_weight,515.0 gram,515.0,gram,11,
output_images/71EYIHlB3WL.jpg,375816,item_weight,3.0 ounce,3.0,ounce,22,
output_images/811zETi4dLL.jpg,507848,item_weight,1672.0 ounce,1672.0,ounce,22,"Wy

2-IN--MOWING —
VERSATILITY"
output_images/61mq7Na7skL.jpg,523149,item_weight,1.94 gram,1.94,gram,11,
output_images/81qiwBPFrlL.jpg,459516,item_weight,0.21 milligram,0.21,milligram,19,"© ‘S0OMG.

130MG

¥25m6"
output_images/41GaoidlmzL.jpg,881883,item_weight,6.0 kilogram,6.0,kilogram,14,
output_images/71HC37CTwcL.jpg,107694,item_weight,250.0 pound,250.0,pound,25,
output_images/61iXRKISTcL.jpg,675317,item_weight,117.5 gram,117.5,gram,11,
output_images/51qIrJtqUNL.jpg,245959,item_weight,550.0 gram,550.0,gram,11,"Weight: $509

eon"
output_images/61rNw5ugryL.jpg,268003,item_weight,6.6 pound,6.6,pound,25,
output_images/71Ol4pMVqRL.jpg,752266,wattage,"[8.0, 12.0] watt",,,0,
output_images/71poWFb7m2L.jpg,752266,wattage,75.0 watt,75.0,watt,29,
output_images/71poWFb7m2L.jpg,752266,item_weight,1.32 pound,1.32,pound,25,
output_images/91YMTykbVrL.jpg,308856,item_weight,5.0 kilogram,5.0,kilogram,14,
output_images/91wMHr8d6BL.jpg,308856,item_weight,5.0 kilogram,5.0,kilogram,14,SF ei ai wt
output_images/71OR7ENHABL.jpg,675317,item_weight,3.0 pound,3.0,pound,25,[I Sw
output_images/61kkXnjrYLL.jpg,752266,wattage,55.0 watt,55.0,watt,29,"4)

80x45x9em SSw 4950In

oleae 0H08 004 000""
‘mes: 95-1005
° ="
output_images/61IOy+K5RuL.jpg,365637,item_weight,5.0 ounce,5.0,ounce,22,
output_images/61xBM4iyc0L.jpg,365637,item_weight,5.0 ounce,5.0,ounce,22,
output_images/71MJjfii5IL.jpg,365637,item_weight,3.0 pound,3.0,pound,25,
output_images/51-1UkeGUPL.jpg,397856,item_weight,96.0 gram,96.0,gram,11,
output_images/71sgHINsaZL.jpg,487566,item_weight,2.31 pound,2.31,pound,25,
output_images/81NB9VhaCQL.jpg,866516,item_weight,590.0 gram,590.0,gram,11,
output_images/71mw-4oAGvL.jpg,746096,voltage,5.0 volt,5.0,volt,28,
output_images/81DE5lsP6JL.jpg,731432,item_weight,8.0 ounce,8.0,ounce,22,"MIX WITH
ANY DRINK

Wate, smoothie, tas"
output_images/81amXIlObEL.jpg,120219,maximum_weight_recommendation,15.0 ounce,15.0,ounce,22,"YOUR NEW ESSENTIAL

VeLOTHES DRAWERS OFFICE ORAWERS"
output_images/81Ub+utgWLL.jpg,630390,item_weight,2.2 pound,2.2,pound,25,
output_images/61nramrrR0L.jpg,558374,item_weight,25 gram,25.0,gram,11,ON
output_images/61Cr0LcRY5L.jpg,558374,item_weight,25 gram,25.0,gram,11,"Ca
=)"
output_images/51Tm-EF+VuL.jpg,558374,item_weight,25 gram,25.0,gram,11,
output_images/61NIISFULXL.jpg,558374,item_weight,25 gram,25.0,gram,11,
output_images/61UhsX5o7xL.jpg,558374,item_weight,25 gram,25.0,gram,11,
output_images/71SqBVEtvBL.jpg,558374,item_weight,25 gram,25.0,gram,11,"YEW EG

(a fof els,
4 cme ay
(2 MEE,"
output_images/81z1WGMynEL.jpg,611510,item_weight,2.5 kilogram,2.5,kilogram,14,"hea Ss [) Features

Pen Naha Hand

Easy To Move

aad"
output_images/81z1WGMynEL.jpg,611510,maximum_weight_recommendation,150 kilogram,150.0,kilogram,14,"hea Ss [) Features

Pen Naha Hand

Easy To Move

aad"
output_images/61mBbO36fjS.jpg,221399,maximum_weight_recommendation,120 kilogram,120.0,kilogram,14,
output_images/61-OOEiqhwL.jpg,801829,maximum_weight_recommendation,150 kilogram,150.0,kilogram,14,
output_images/71l1kMeUeAL.jpg,107694,item_weight,"[11.0, 20.0] pound",,,0,‘SIZE'CHART)
